tweet,sentiment
Tenho comprado muitos livros na amazon (te amo frete grátis) e é sempre o mesmo cara que faz as entregas. Ele é santista e a primeira vez que esteve aqui foi na segunda seguinte ao Palmeiras vencer a liberta. O cara odeia me entregar coisas desde então 😂,-1
garota nova da 81 q gosta de anime eu te odeio serio pra que pra que agr eu quero chorar mais ainda dps de ver aquele tiktok e dps tu posta outro serio vou me matar,-1
"@ssarahandrade tao lindo ver o teu menino Gil colocando as coisas que ele fez na tua conta.... kkk amizade boa é assim, né?!... Mas por que é jogo pode?

honesta no #BBB21 só vejo uma pessoa.",-1
@mkeylla2110 @bxatrix0 com ser humano nesse nível #BBB21,-1
@parafrentebrasi @DoSyrah @emirsader @ArthurLira_ @parafrentebrasi EU #NÃO #Vejo #NADA ALÉM de insanos... Desacorsoada... #BRASIL 😶😔,-1
"A mais profunda tristeza hábita a minha alma dolorosamente 
#queromeucafédatardedevolta #foibomenquantodurou #sedemitecassim #eucomoqtasbolachasvcquiser #nadafaráminhastardesmelhores zaprofunda #sóqueriaumsalgadodamãedabrunnaedoromulo #volta @joaoksim",-1
pena que nunca vai rolar isso cmg pq eu vivo de bota ou tênis https://t.co/KQTlp8Oyww,-1
ENFIM O SEM VERGONHA #TRISTE 🥱☹️,-1
"As redes sociais, em especial o Instagram e o face, viraram um painel de luto e despedida. Quantas fotos preto e branco, quantas mortes...que desafio para cada um de nós é superar a dor desse momento.",-1
@luizaalaram @lohannaf Duas modinhas! Tá na moda e só isso basta.,-1
"Escolhas e escolhas. Foi muito importante deixar de usar algo, libertador. Mas hoje depois de alguns episódios me obrigo a voltar a usar.
As pessoas não respeitam e eu lutei contra maré, mas ultimamente estava me incomodando muito.",-1
eu não ganhei ovo de páscoa esse ano,-1
"Bom dia pra vcs! Pq eu tô cansada, estressada, frustada de ver tanta gente morrer na minha frente e ainda ter que ouvir que isso é politicagem! Pqp! 
 #Covid #descaso #VacinaParaTodosJa",-1
"@adalgisadias Independente da tragédia do coronavírus, Natal tem morte anunciada. https://t.co/m7C1mrPDjE",-1
@adalgisadias Nossas “lideranças” não enxergam o óbvio. https://t.co/rphPRePHIO,-1
"@adalgisadias Além das mais de 4 mil mortes do coronavírus, nossa cidade paga um preço muito alto por incompetência e falta de respeito com todos nós natalenses. https://t.co/mJlFUizXp9",-1
"#QUE #TRISTE! 😥Léo Mendanha, pai de Gustavo Mendanha, morre vítima da Covid-19 - Jornal Opção https://t.co/Hr3ztxUZYj",-1
"#QUE #TRISTE! 😥Léo Mendanha, pai de Gustavo Mendanha, morre vítima da Covid-19 - Jornal Opção https://t.co/Hr3ztxUZYj",-1
"#QUE #TRISTE! 😥Léo Mendanha, pai de Gustavo Mendanha, morre vítima da Covid-19 - Jornal Opção https://t.co/Hr3ztxUZYj",-1
"Olá pessoal, esse ano não está muito fácil, quem está falando nesse vídeo é o meu marido. Espero que você vejam. Obrigado pela compreensão.
#ImpeachmentDeBolsonaroUrgente 
#obrigadopauloguedes
#Deusacimadetudo
 
#bbb21
#JulietteFreire 
#aceitodoaçoes https://t.co/i92GLF0o1i",-1
eu e minha namorada matamos um chupa cu gay de goianinha https://t.co/vBD2WXzNtp,-1
eu e minha namorada matamos um chupa cu gay de goianinha https://t.co/vBD2WXzNtp,-1
@1700lovato eu queria muito conseguir refaze as fotos exatamente igual só q de argola nossa mas impossível,-1
@inimigo_do_iury a gnt sofre,-1
Alguma alma boa poderia fazer um pix pra mim!,-1
Sempre levei tanto as coisas na brincadeira que acho que esqueci de crescer kkkkk mas é vdd,-1
"E assim me despeço da minha alienação... só ficou planta, num programa que já sabemos quem será a ganhadora e até mesmo o pódio. #BBB21",-1
"E assim me despeço da minha alienação... só ficou planta, num programa que já sabemos quem será a ganhadora e até mesmo o pódio. #BBB21",-1
assisti todos os fleets e um total de 0 nudes. 🤧,-1
assisti todos os fleets e um total de 0 nudes. 🤧,-1
Querer não é poder,-1
assisti todos os fleets e um total de 0 nudes. 🤧,-1
e que pena que precisou mais uma vez um homem branco falar para que todos escutassem. continua sendo #BBB21,-1
@debsilvaa_ me trocou por série,-1
O episódio do machismo nem foi citado né?? #BBB21 O q ele disse para @Carladiaz foi muito grave .... nós MULHERES só somos prejudicadas e não somos ouvidas ....,-1
"Corretíssimo o posicionamento do Tiago. Deveria ter tido essa atitude em todos os momentos de preconceito sobre racismo inclusive quando Lumena falou da Branquitude, de homofobia e xenofobia. Pesado esse programada #BBB21",-1
"carente de carinho 
 rsrs 😞",-1
"carente de carinho 
 rsrs 😞",-1
E o Thiago tentou dar uma aula pro Rodolffo mas ele seguiu sem entender. #bbb21,-1
"@Bryan10Douglas Eu tbmmmmm, mas ele nem me chamou pra ir na casa dele, !!!!!!",-1
Conseguiram usar o racismo para ganhar um jogo. isso,-1
"Rodolfo foi uma ótima pessoa, não poderia ter saído .",-1
"O grande erro do Rodolfo foi achar que João era seu amigo,fazendo um comentário onde estava os dois brincando,que na hora não fala nada,mais espera o ao vivo para se auto promover!",-1
"O Pk segue todo mundo, menos eu, q eu te fiz @pkllipe ?? 🤧😪",-1
@marin4dias To só vendo você atrás de cropped e não comprando cropped da minha loja,-1
"@FreireJuliette A indiferença entre os participantes ainda acontece, e a humilhação dos participantes passa de programa a programa #RedeBBB #REDEBBB21",-1
"""Tem que ser forte"" sério? E desde quando você aguenta ser forte o tempo todo? Se consegue me conta pfvr, porquê Tem uma hora que transborda tudo....

Sad girl..

#SadGirl 
#depression
#depressivo #sadboy https://t.co/oZDPdmXs6a",-1
"Quando você tá destruída por dentro nada adianta né?..

Sad girl..

#garotatriste #Brasil
 #sad #sadboy #SadGirl
#Depresion #satanshoes",-1
é gente infelizmente nao foi dessa vez que cantei pra vcs agora estou,-1
@miguelzk10 vc nunca pediu pra webnamorar cmigo 😔,-1
"@instagram desativou minha conta. Estou muito chateado com isso 😢. Tenho minha conta muitas anos, minha conta tem histórias, tem Fotos de uma vida ali. Se não recuperar como superar isso...
#instagram #insta #bbb #SOCORRO #sos #boanoite #lutopelomeuinstagram",-1
@nyaariin Aaah não vi... que drogaaaa!!!,-1
"4.195 mortes. E os ricos furando fila. Ê Brasil, meu país e sua corja. .",-1
@ifsbicaIho n quis falar de mim,-1
"Nos fallamos...

👉 #RenacerDeSentimientos 👈
❤ ೋ Emma_Rೋ❤
#NosFallamos #Imágenes #Positivas #Romanticismo #CosaDeDos #PuroAmor #TuYYo #Amistad #Amistades #VerdaderaAmistad #Comparte https://t.co/OmQe0M0w2p",-1
Você vê que o a década entrou em decadência quando tiram todo o papel de poderosa da Angelina Jolie e botam ela como uma bombeira de série das terças stoy https://t.co/C3GbvNVyRR,-1
"@liviaalima @PoetasFla Infelizmente mesmo com o exemplo do BBB vocês seguem atacando as pessoas pela aparência né
Enfim",-1
Poxa @nubank !!! com vc.,-1
"falei com minha mãe, minha vó e minha irmã por chamadas de vídeo, todas falaram que to mais bonita
...
então pq não tenho um namoradinho?",-1
"Estou , percebi que minha blusas de frio estão pequenas em mim😪 @riachuelo manda umas blusas pra mim aí vai #blusa #riachuelo",-1
"Vivendo ou só existindo?😶
 https://t.co/bW09OWQ72m",-1
kkkkkkk vamo psg https://t.co/56TNPgSQTu,-1
"o tóxico do meu amg @enzonxnes n quer me dar um polvinho, acho q ele n me ama #chateada #toxicobabaca",-1
Camila n lembrou de mim na hora do ovo kkkkk,-1
Por fim a essa ditadura estadual!!!,-1
"@Joa0_iP A idade chega, não tô enxergando como antes",-1
"e ao contrário dele, me protejo. Mas, me espanta sim tamanha ignorância, burrice e comportamento escroto. Que triste pensar, que além do coronavírus ainda tem gente “infectada” por um “vírus” da falta de inteligência.",-1
"@gaabrielaabreu Último celular q meu pai me deu eu tinha 15 anos, acho q não vai ser dessa vez",-1
perdi minha lapiseira,-1
colocaram na minha tl tô assim https://t.co/hCzsMzxeey,-1
"As mortes por covid em Gov. Valadares são vão crescendo, infelizmente. Enquanto isso a prefeitura toma uma decisão, não vacinar durante o final de semana e feriado. #COVID19 #GovernadorValadares #Gv",-1
pra fazer corrente e saber se eu namoraria ou não todo mundo quer pra me namorar mesmo ninguém,-1
"@dsleonne Acertou, eu fui no Rir mas n no show deles q era no mesmo dia da pitty queria ser rico",-1
"4000 mil mortes, bolsonaro é culpado!! #ImpeachmentDeBolsonaroUrgente #Genocida #COVID19 #VacinaParaTodosJa #SDV",-1
"Foi a sexualidade do Gil e Lucas, foi o vestido do Fiuk, foi o cabelo do João, foi o criatura gay
mas NUNCA é com intenção de machucar...
Quando NÃO é SUA DOR é mimimi
 

O Babu/Adnet/#ForaRodolffo/
#RedeBBB #FicaRodolffo/#PlantaoBBB /Racismo/
JOGO DA DISCÓRDIA/ Vitimismo https://t.co/3qPsNVPcmJ",-1
"4195 mortes em 24 horas. É esse o twitte!!! #revoltante . E pensar q o ser q ocupa a presidência, recusou a compra de 70 milhões de doses ano passado.",-1
"Eu tô mto mal com a notícia da morte do firmino... 😔😔😔 Relembrando das reuniões que participei em que ele estava presente. Apesar dos pesares , firmino era um bom gestor e em sua gestão Teresina cresceu mto! Seu legado não será esquecido!",-1
"Eu tô mto mal com a notícia da morte do firmino... 😔😔😔 Relembrando das reuniões que participei em que ele estava presente. Apesar dos pesares , firmino era um bom gestor e em sua gestão Teresina cresceu mto! Seu legado não será esquecido!",-1
Ex prefeito de Teresina Firmino Filho se suicidou agora a pouco na capital.,-1
"Quase estraguei algo por bobeira minha. Agora estou mal com isso.😓
 #TercaDetremuraSDV",-1
"exposed do joaquim a thread: 
@Jocapivara 
ent, nos conhecemos em 2019 na escola, mas n falava mt com ele. em 2020, a gnt se aproximou bastante e começamos a fzr call. fiquei sabendo por uns amgs em comum q ele tem micropênis #teapoio #respeito",-1
"@no28judgement perdi meu terceiro le 

mas ei uma curiosidade tu já comeu pão de queijo COM doce de leite??",-1
"KKKKKKKKpego raiva de mim mesmo em mano,parou de seguir em tudo
#menosum #sddfã 😭😭😭",-1
o universo n conspirou cmg dessa vez :/,-1
@samirpalma @leoplucio @paulocharts É esse o reconhecimento que ganho por te realocar no mercado de trabalho.,-1
"@wxgabiii O maior mimo que eu poderia te dar é um cheiro no cangote, sua linda! 😍 Mas nem isso eu to podendo por causa da pandemia...",-1
"@IMP02KAT @IMP02DAV nss kath, sou mó livro aberto com ele e ele nem me conta os babados",-1
"@poetsunoo depois de hoje, sunghoon nunca mais colocará uma uva na boca",-1
@ttRSbr @bbb Julisabonete riu achou graça na piada e nem pra defender o João contra o preconceito tirou onda riu e tá tudo bem ....esse é o Brasil ... já tô pensando em deichar o Rodolfo pra ele tirar o prêmio dela #prontofalei,-1
"@SolAlmeidaa @pacienciajp Foi a sexualidade do Gil e Lucas, foi o vestido do Fiuk, foi o cabelo do João, foi o criatura gay
mas NUNCA é com intenção de machucar...
Quando NÃO é SUA DOR é mimimi
 
#ForaRodolffo",-1
"@gracinhacoura @pacienciajp @SolAlmeidaa Foi a sexualidade do Gil e Lucas, foi o vestido do Fiuk, foi o cabelo do João, foi o criatura gay
mas NUNCA é com intenção de machucar...
Quando NÃO é SUA DOR é mimimi
 

#ForaRodolffo",-1
"@evelynmackus @Krastyel_ Poxa Evelyn, não acompanha o Twitter do Krastyel? Aí decepcionou #abalado #decepção",-1
"@MariliaMReal Isso é um absurdo!!! Meu Deus como pode?É muito ódio no coração dessas pessoas
 
#decepcionada",-1
@GiogioArs @idsgomes @ufmg eu também amiga,-1
tengo pc,-1
"Ficariam chateados se alguém importante omitisse algo pra vocês?😟

 #chateada",-1
Yahoo respostas vai acabar e não teremos mais pérolas como essas. Cada dia piora mais essa rede mundial #rip hahahahahahahaha https://t.co/JzT7hfSC0i,-1
"Meu pequeno foi embora e me deixou só. 😢
Espero que esteja seguro e feliz em algum lugar. Obrigado pela companhia e o carinho dado. ❤️

#thom
 https://t.co/ofHGqipfFs",-1
@beatriisalmeida Mas não é só na sua cabeça é a realidade do país kkkkk,-1
@zanella2626 mentira nao vem aqui pra casa porque ce prefere minha mae doq eu,-1
"Ain, os lugares mais legais da minha City estão fechando por causa da pandemia. 😞",-1
"Ain, os lugares mais legais da minha City estão fechando por causa da pandemia. 😞",-1
@wydm00n @bibimkruger avora que vc saiu ei estiy #sad #abandono,-1
"vitimismo tour: estou me sentindo vítima do governo, real
botei meu cel no conserto dia 18(março) e vai morfar lá, porque quase nada tá abrindo no rio, a autorizada da @LGdobrasil só abre quinta e ctz n consertaram caralho nenhum ainda",-1
"@julikkj @figueirakkj ficar sozinho até eu gosto, mas trancado em casa só com a família é",-1
"Acordo hje com negros falando que João está se fazendo de vítima.. 
 #BBB221 #RedeBBB #Cesarmc #Mccesar",-1
"Quando eu era criança, falava que quando terminasse o ensino médio, iria trabalhar!
Terminei o ensino médio, iniciei o ensino superior e ainda não consegui realizar essa meta! #tragico",-1
"@folha @monicabergamo Acho o Ciro fraco demais e Cristina uma fdp, cínica e ladra... Mas como negar fatos? Essa estratégia funcionou no meu pais... #opovonaoaprende Tomara q aqui não se repita, movimento de estratégia para #gadoacefalo",-1
"É triste mais esse é o Brasil ""não quiz magoar,foi sem querer, não sabia,foi sem intenção.....e assim o preconceito vai vencendo....",-1
"Se o Brasileiro fosse tão engajado em derrubar os políticos errados, da mesma forma que eles querem derrubar os BBB's da semana, o Brasil seria outro. Porém o Brasil se resume a BBB, Futebol e carnaval... .",-1
"@SF_Moro ADÃO, JON LENON, PRINCIPE HARRY E SÉRGIO MOURO: FORAM OUVIR A MUIÉ E SÓ SE FERRARAM... #TRISTE",-1
indo dormir,-1
"@MauMeirelles Era para ser, mas...... Vivemos no Brasil do Bolsonaro e seus bolsolóides.",-1
"É so mais um dia... um dia qq, sem graça, sem cor, sem VC! 
#Saudades",-1
vou dormir,-1
"A lágrima está oculta atrás do sorriso.

#BBB221 #RedeBBB #morte #lilpeep #liliputiano #LiliTh #LILHUDDY #lilpump #LilBaby #xxxtentacione #yungblud #nirvana 
#KurtCobain #cobain #cansada #NCTzenSelcaDay #sed #Badgyal #bad #XXTENTACION #Intrusos #lilpeep #lilnasX",-1
"@badlucao Eu também, mas estou aqui passando raiva com racista em Reality rsrs",-1
Caraí curti uma tweeter meu aí véi pra mim fica um pouco feliz #BBB2021 #BBB221,-1
Resistência ao aceitar e dificuldade ao enxergar. O racismo está impregnado na maioria do povo Brasileiro. #BBB21,-1
nossa como eu queria usar essa foto de metadinha com alguém https://t.co/8VCSO457vz,-1
"Agora, antes de dormir, mais um voto #ForaRodolffo já que a @TVGlobo , ao mantê-lo na casa do #BBB21 , não deixa de apoiar o racismo pelo participante praticado. Triste #RedeBBB Triste @TiagoLiefert @boninho Que a sociedade brasileira não deixe o #rodolfforacista no #bbb.",-1
367383 e ela não acordou,-1
Se o Rodolffo não sair amanhã pode crê que ele tá na final.,-1
"@twitamaria Minha mãe estava assistindo do meu lado, apoiou o Rodolfo, fiquei chocada, tentem explicar foi pior. 😭",-1
@leonharrrt a minha menstruação a toda doida nem adianta eu usar aplicativo ela vem na hora que quer geralmente é no final do mês mas tenho que ficar adivinhando o dia,-1
Caraí será que um dia eu venço na vida eu acho que nn #SalveSeQuemPuder #OChamadoDeAbrao #GOpaiN,-1
@agabiborgess @JosyRamos É doloroso ouvir essas coisas ainda mais no século em que vivemos. Mas parece que ano passa e as coisas vão ficando pior e a ignorância da pessoa aumenta.,-1
"Se me preocupo com meu futuro sou um(a) idiota(a), se não me preocupo sou um(a) vagabundo (a) é difícil ouvir estas palavras de quem você mais ama no mundo 
#dor",-1
"#João mostrou o que a maioria não entende ou ""finge não entender""... hoje todos nós tivemos a chance de conhecer a dor do outro.

#BBB #Racismo",-1
"criei um monte de figurinhas do whatsapp e não tenho para quem enviar kkkkkkk

#pintoawards #whatsapp #stickers",-1
Meu pxycotado vai embora sexta,-1
"Esse jogo da discórdia não pegou fogo no parquinho, pegou nos nossos corações 💕 
 #BBB21",-1
"eu brinco que n quero ficar boiolinha mas nao aguento mais 

tipo eu n espero mensagem de ninguém? n tem uma única pessoinha q eu vá stalkear qnd acordo?? não tem um ser humano pra eu ver se o signo bate com o meu??? 

 #carente #confissao #desabafo",-1
Caralho achei q ia ver uma rinha de boy ao vivão,-1
"Mano chorei com ele, sério! #bbbpesado",-1
Enfim isso que o negro sofre todo dia.,-1
"@LumenaAleluia E a Vih Tube gente?
Socorrooooo
Nunca cai num paredão!",-1
"Nos fallamos...

👉 #RenacerDeSentimientos 👈
❤ ೋ Emma_Rೋ❤
#NosFallamos #Imágenes #Positivas #Romanticismo #CosaDeDos #PuroAmor #TuYYo #Amistad #Amistades #VerdaderaAmistad #Comparte https://t.co/OmQe0M0w2p",-1
